,GenomicPosition,P1AncestryProportion,P2AncestryProportion,P3AncestryProportion,P4AncestryProportion,P5AncestryProportion,P6AncestryProportion,P7AncestryProportion,P8AncestryProportion
2285,23433773.0,0.3505,0.0975,0.101,0.084,0.073,0.0975,0.0835,0.113
2286,23449119.0,0.351,0.0975,0.101,0.084,0.0725,0.0975,0.0835,0.113
2287,23459233.0,0.3515,0.0975,0.101,0.084,0.072,0.0975,0.0835,0.113
2288,23463648.0,0.3515,0.0975,0.101,0.082,0.072,0.0995,0.0835,0.113
2289,23466632.0,0.3515,0.0975,0.109,0.082,0.064,0.0995,0.0835,0.113
2290,23477231.0,0.352,0.0975,0.109,0.082,0.064,0.0995,0.0835,0.1125
2291,23517434.0,0.3515,0.0975,0.109,0.082,0.064,0.0995,0.084,0.1125
2292,23540801.0,0.35,0.0975,0.109,0.082,0.064,0.101,0.084,0.1125
2293,23566462.0,0.35,0.097,0.109,0.082,0.064,0.1015,0.084,0.1125
2294,23569844.0,0.3485,0.097,0.109,0.082,0.0655,0.1015,0.084,0.1125
2295,23588876.0,0.3485,0.0985,0.109,0.0805,0.0655,0.1015,0.084,0.1125
2296,23600282.0,0.3485,0.0985,0.1105,0.0805,0.0655,0.1,0.084,0.1125
2297,23610418.0,0.3485,0.0985,0.1105,0.0805,0.0655,0.1,0.084,0.1125
2298,23616989.0,0.3485,0.0985,0.104,0.0805,0.072,0.1,0.084,0.1125
2299,23623701.0,0.3485,0.1035,0.099,0.0805,0.072,0.1,0.084,0.1125
2300,23643718.0,0.3485,0.1035,0.099,0.0805,0.072,0.1015,0.0825,0.1125
2301,23645013.0,0.3485,0.1035,0.095,0.0845,0.072,0.1015,0.0825,0.1125
2302,23658005.0,0.3485,0.1035,0.095,0.0845,0.072,0.1015,0.0825,0.1125
2303,23667999.0,0.3485,0.1035,0.095,0.0845,0.072,0.1015,0.0825,0.1125
2304,23682540.0,0.3485,0.1035,0.095,0.0845,0.072,0.1015,0.0825,0.1125
2305,23693357.0,0.348,0.1035,0.095,0.0845,0.072,0.1015,0.0825,0.113
2306,23699257.0,0.352,0.0995,0.095,0.0845,0.072,0.1015,0.0825,0.113
2307,23757409.0,0.352,0.0995,0.095,0.0845,0.072,0.1015,0.0825,0.113
2308,23771130.0,0.3525,0.0995,0.095,0.0845,0.072,0.1015,0.0825,0.1125
2309,23794816.0,0.3525,0.0995,0.095,0.0845,0.072,0.0995,0.0845,0.1125
2310,23797259.0,0.3525,0.0995,0.095,0.0845,0.072,0.0995,0.0845,0.1125
2311,23808733.0,0.3525,0.0995,0.095,0.0845,0.072,0.0995,0.0845,0.1125
2312,23808915.0,0.3555,0.0995,0.095,0.0845,0.072,0.0995,0.0845,0.1095
2313,23816768.0,0.345,0.0995,0.095,0.0845,0.072,0.0995,0.0845,0.12
2314,23819365.0,0.345,0.0995,0.095,0.0845,0.072,0.1,0.0845,0.1195
2315,23821732.0,0.345,0.0995,0.095,0.093,0.0635,0.1,0.0845,0.1195
2316,23833105.0,0.3455,0.0995,0.095,0.093,0.0635,0.1,0.0845,0.119
2317,23837581.0,0.3455,0.0995,0.095,0.093,0.0635,0.101,0.0845,0.118
2318,23863693.0,0.3455,0.0995,0.095,0.093,0.0635,0.101,0.0845,0.118
2319,23871466.0,0.3455,0.0995,0.0955,0.093,0.0635,0.1005,0.0845,0.118
2320,23899612.0,0.3455,0.0995,0.0955,0.0935,0.0635,0.1,0.0845,0.118
2321,23911683.0,0.3455,0.0995,0.0955,0.0935,0.0635,0.1,0.0845,0.118
2322,23921025.0,0.343,0.0995,0.0955,0.0935,0.0635,0.1025,0.0845,0.118
2323,23926423.0,0.343,0.0995,0.0955,0.0935,0.0635,0.1025,0.0845,0.118
2324,23927122.0,0.342,0.0995,0.0955,0.0945,0.0635,0.1025,0.0845,0.118
2325,23942819.0,0.342,0.0995,0.0955,0.0945,0.0635,0.1025,0.0845,0.118
2326,23954254.0,0.342,0.099,0.0955,0.095,0.0635,0.1025,0.0845,0.118
2327,23954916.0,0.344,0.099,0.0955,0.095,0.0635,0.1025,0.0825,0.118
2328,23957520.0,0.3465,0.099,0.0955,0.095,0.0635,0.1,0.0825,0.118
2329,23964873.0,0.3465,0.099,0.0955,0.095,0.066,0.1,0.0825,0.1155
2330,23969230.0,0.346,0.0995,0.0955,0.095,0.066,0.1,0.0825,0.1155
2331,23970207.0,0.346,0.0995,0.0955,0.095,0.066,0.1,0.0825,0.1155
2332,23973457.0,0.352,0.0935,0.0955,0.095,0.066,0.1,0.0825,0.1155
2333,23982212.0,0.351,0.0945,0.0955,0.095,0.066,0.1,0.0825,0.1155
2334,24010570.0,0.355,0.0945,0.0915,0.095,0.066,0.1,0.0825,0.1155
2335,24014940.0,0.355,0.094,0.0915,0.0955,0.066,0.1,0.0825,0.1155
2336,24024109.0,0.355,0.094,0.0915,0.0955,0.0655,0.1005,0.0825,0.1155
2337,24034300.0,0.355,0.094,0.0915,0.0955,0.0655,0.101,0.0825,0.115
2338,24050170.0,0.3555,0.094,0.0915,0.0955,0.065,0.101,0.0825,0.115
2339,24061730.0,0.3555,0.094,0.0915,0.094,0.065,0.101,0.0825,0.1165
2340,24063963.0,0.356,0.094,0.0915,0.094,0.0645,0.101,0.0825,0.1165
2341,24067881.0,0.365,0.094,0.0915,0.094,0.0645,0.101,0.0825,0.1075
2342,24075198.0,0.3655,0.0935,0.0915,0.094,0.0645,0.101,0.0825,0.1075
2343,24080970.0,0.3655,0.0935,0.0915,0.094,0.0645,0.101,0.0825,0.1075
2344,24081031.0,0.366,0.0935,0.0915,0.094,0.0645,0.101,0.082,0.1075
2345,24085096.0,0.366,0.0935,0.0915,0.094,0.0645,0.101,0.082,0.1075
2346,24085928.0,0.3655,0.0935,0.0915,0.0945,0.0645,0.101,0.082,0.1075
2347,24086825.0,0.3655,0.0935,0.0915,0.0945,0.065,0.101,0.082,0.107
2348,24088112.0,0.3655,0.0935,0.0915,0.0945,0.0695,0.101,0.0775,0.107
2349,24095300.0,0.3655,0.0935,0.0915,0.0945,0.0695,0.1015,0.077,0.107
2350,24111834.0,0.379,0.0935,0.0915,0.0945,0.0695,0.1015,0.0635,0.107
2351,24116805.0,0.3785,0.0935,0.092,0.0945,0.0695,0.1015,0.0635,0.107
2352,24116966.0,0.381,0.0935,0.092,0.0945,0.0695,0.1015,0.061,0.107
2353,24119219.0,0.381,0.089,0.092,0.099,0.0695,0.1015,0.061,0.107
2354,24124341.0,0.381,0.089,0.092,0.099,0.0695,0.1015,0.0595,0.1085
2355,24125488.0,0.381,0.089,0.092,0.0995,0.069,0.1015,0.0595,0.1085
2356,24136650.0,0.381,0.089,0.092,0.0995,0.069,0.101,0.0595,0.109
2357,24153160.0,0.379,0.089,0.092,0.0995,0.069,0.101,0.0615,0.109
2358,24158029.0,0.3785,0.089,0.092,0.0995,0.0695,0.101,0.0615,0.109
2359,24169651.0,0.377,0.089,0.092,0.0995,0.0695,0.1025,0.0615,0.109
2360,24170199.0,0.377,0.089,0.099,0.0995,0.0695,0.1025,0.0615,0.102
2361,24222057.0,0.3815,0.0845,0.099,0.0995,0.0695,0.1025,0.0615,0.102
2362,24236627.0,0.382,0.084,0.099,0.0995,0.0695,0.1025,0.0615,0.102
2363,24240729.0,0.382,0.084,0.0995,0.0995,0.0695,0.102,0.0615,0.102
2364,24252057.0,0.382,0.084,0.0995,0.0995,0.0695,0.102,0.0615,0.102
2365,24290798.0,0.3815,0.0845,0.0995,0.0995,0.0695,0.102,0.0615,0.102
2366,24292276.0,0.3825,0.0845,0.0995,0.0995,0.0695,0.102,0.0615,0.101
2367,24299078.0,0.382,0.0845,0.0995,0.0995,0.0695,0.1025,0.0615,0.101
2368,24312046.0,0.3805,0.0845,0.101,0.0995,0.0695,0.1025,0.0615,0.101
2369,24327075.0,0.38,0.0845,0.101,0.0995,0.0695,0.103,0.0615,0.101
2370,24344527.0,0.3795,0.0845,0.101,0.0995,0.0695,0.1035,0.0615,0.101
2371,24347099.0,0.3795,0.0845,0.101,0.0995,0.0695,0.1035,0.0615,0.101
2372,24352488.0,0.379,0.0845,0.101,0.0995,0.0695,0.104,0.0615,0.101
2373,24366558.0,0.3795,0.0845,0.101,0.0995,0.0695,0.1035,0.0615,0.101
2374,24371492.0,0.3795,0.0835,0.101,0.0995,0.0705,0.1035,0.0615,0.101
2375,24384055.0,0.38,0.0835,0.101,0.0995,0.0705,0.103,0.0615,0.101
2376,24392960.0,0.3835,0.0835,0.101,0.0995,0.067,0.103,0.0615,0.101
2377,24394827.0,0.384,0.0835,0.101,0.0995,0.067,0.103,0.061,0.101
2378,24396994.0,0.384,0.0835,0.101,0.0995,0.067,0.103,0.061,0.101
2379,24407401.0,0.3845,0.0835,0.101,0.099,0.067,0.103,0.061,0.101
2380,24414003.0,0.387,0.081,0.101,0.099,0.067,0.103,0.061,0.101
2381,24439279.0,0.387,0.08,0.101,0.099,0.067,0.103,0.061,0.102
2382,24442195.0,0.387,0.0805,0.101,0.099,0.067,0.103,0.0605,0.102
2383,24443232.0,0.387,0.0805,0.101,0.099,0.067,0.103,0.0605,0.102
2384,24447736.0,0.387,0.081,0.101,0.099,0.067,0.103,0.06,0.102
2385,24464626.0,0.3865,0.0815,0.101,0.099,0.067,0.103,0.06,0.102
2386,24472865.0,0.3865,0.0815,0.101,0.099,0.067,0.103,0.06,0.102
2387,24475521.0,0.3885,0.0815,0.101,0.099,0.067,0.103,0.058,0.102
2388,24490916.0,0.389,0.0815,0.1005,0.099,0.067,0.103,0.058,0.102
2389,24498531.0,0.389,0.0815,0.1005,0.099,0.067,0.103,0.058,0.102
2390,24500268.0,0.3885,0.0815,0.1005,0.0995,0.067,0.103,0.058,0.102
2391,24511432.0,0.3915,0.0815,0.1005,0.0995,0.064,0.103,0.058,0.102
2392,24519174.0,0.392,0.0815,0.1,0.0995,0.064,0.103,0.058,0.102
2393,24531739.0,0.393,0.0815,0.1,0.0995,0.063,0.103,0.058,0.102
2394,24538868.0,0.393,0.0815,0.0995,0.0995,0.063,0.103,0.058,0.1025
2395,24546408.0,0.392,0.0825,0.0995,0.0995,0.063,0.103,0.058,0.1025
2396,24564166.0,0.392,0.0825,0.0995,0.0995,0.063,0.103,0.06,0.1005
2397,24598330.0,0.3905,0.0825,0.101,0.0995,0.063,0.103,0.06,0.1005
2398,24605864.0,0.389,0.0825,0.1025,0.0995,0.063,0.103,0.06,0.1005
2399,24620284.0,0.389,0.083,0.1025,0.099,0.063,0.103,0.06,0.1005
2400,24623000.0,0.389,0.083,0.1025,0.0995,0.063,0.103,0.0595,0.1005
2401,24625104.0,0.389,0.083,0.1025,0.0995,0.063,0.103,0.0595,0.1005
2402,24640913.0,0.389,0.083,0.1025,0.099,0.063,0.103,0.06,0.1005
2403,24642329.0,0.3875,0.083,0.1025,0.099,0.063,0.103,0.0615,0.1005
2404,24648447.0,0.387,0.083,0.1025,0.099,0.063,0.103,0.0615,0.101
2405,24654027.0,0.3855,0.083,0.104,0.099,0.063,0.103,0.0615,0.101
2406,24654900.0,0.3855,0.083,0.104,0.0945,0.063,0.103,0.0615,0.1055
2407,24656315.0,0.384,0.083,0.104,0.0945,0.063,0.1045,0.0615,0.1055
2408,24677807.0,0.386,0.083,0.104,0.0945,0.063,0.1045,0.0595,0.1055
2409,24684534.0,0.386,0.083,0.104,0.0945,0.063,0.1045,0.0595,0.1055
2410,24690249.0,0.386,0.083,0.099,0.0945,0.063,0.1045,0.0595,0.1105
2411,24707526.0,0.386,0.083,0.099,0.0945,0.063,0.1045,0.0595,0.1105
2412,24722843.0,0.387,0.083,0.099,0.0945,0.063,0.1045,0.0595,0.1095
2413,24729417.0,0.387,0.083,0.099,0.0945,0.063,0.1045,0.0595,0.1095
2414,24732831.0,0.387,0.0825,0.099,0.0945,0.063,0.105,0.0595,0.1095
2415,24741369.0,0.387,0.083,0.099,0.094,0.063,0.105,0.0595,0.1095
2416,24743699.0,0.387,0.083,0.099,0.094,0.063,0.105,0.0595,0.1095
2417,24753197.0,0.387,0.083,0.099,0.094,0.0635,0.1045,0.0595,0.1095
2418,24754834.0,0.3875,0.083,0.099,0.094,0.0635,0.1045,0.0595,0.109
2419,24765205.0,0.387,0.083,0.099,0.0945,0.0635,0.1045,0.0595,0.109
2420,24766096.0,0.387,0.083,0.099,0.096,0.0635,0.1045,0.0595,0.1075
2421,24775968.0,0.3865,0.083,0.099,0.096,0.0635,0.1045,0.06,0.1075
2422,24837350.0,0.386,0.083,0.0995,0.096,0.0635,0.1045,0.06,0.1075
2423,24838601.0,0.386,0.0785,0.0995,0.096,0.0635,0.109,0.06,0.1075
2424,24845048.0,0.3855,0.0785,0.0995,0.096,0.0635,0.109,0.06,0.108
2425,24853790.0,0.3855,0.0785,0.099,0.096,0.0635,0.1095,0.06,0.108
2426,24879836.0,0.385,0.0785,0.099,0.0965,0.0635,0.1095,0.06,0.108
2427,24888441.0,0.385,0.0785,0.099,0.0965,0.0635,0.1095,0.06,0.108
2428,24918816.0,0.385,0.0785,0.099,0.0965,0.063,0.1095,0.06,0.1085
2429,24940453.0,0.3895,0.0785,0.099,0.0965,0.063,0.105,0.06,0.1085
2430,24942898.0,0.3895,0.0785,0.099,0.0965,0.063,0.105,0.06,0.1085
2431,24946744.0,0.3895,0.0785,0.099,0.0965,0.063,0.105,0.06,0.1085
2432,24948352.0,0.3915,0.0765,0.099,0.0965,0.063,0.105,0.06,0.1085
2433,24958748.0,0.391,0.0765,0.099,0.0965,0.0635,0.105,0.06,0.1085
2434,24964913.0,0.3915,0.0765,0.099,0.096,0.0635,0.105,0.06,0.1085
2435,24968765.0,0.3925,0.0765,0.099,0.096,0.0625,0.105,0.06,0.1085
2436,24970158.0,0.3925,0.0765,0.099,0.096,0.0625,0.106,0.06,0.1075
2437,24972122.0,0.3925,0.0765,0.099,0.0955,0.0625,0.1065,0.06,0.1075
2438,24982305.0,0.3935,0.0765,0.099,0.0955,0.0625,0.1065,0.06,0.1065
2439,24992738.0,0.3935,0.0765,0.099,0.0955,0.0625,0.1065,0.06,0.1065
2440,24992779.0,0.394,0.0765,0.099,0.0955,0.062,0.1065,0.06,0.1065
2441,25007498.0,0.394,0.0765,0.099,0.0955,0.062,0.1065,0.06,0.1065
2442,25008325.0,0.394,0.0765,0.099,0.0955,0.063,0.1065,0.059,0.1065
2443,25015055.0,0.394,0.077,0.099,0.0955,0.063,0.1065,0.0585,0.1065
2444,25029328.0,0.394,0.077,0.099,0.0955,0.063,0.1065,0.0585,0.1065
2445,25032532.0,0.389,0.077,0.099,0.0955,0.068,0.1065,0.0585,0.1065
2446,25041253.0,0.3885,0.077,0.0995,0.0955,0.068,0.1065,0.0585,0.1065
2447,25048450.0,0.3885,0.077,0.0995,0.0955,0.068,0.1065,0.0585,0.1065
2448,25058967.0,0.3885,0.0765,0.0995,0.0955,0.068,0.1065,0.059,0.1065
2449,25063859.0,0.39,0.075,0.0995,0.0955,0.068,0.1065,0.059,0.1065
2450,25064491.0,0.392,0.075,0.0995,0.0955,0.066,0.1065,0.059,0.1065
2451,25072388.0,0.3925,0.075,0.0995,0.095,0.066,0.1065,0.059,0.1065
2452,25096145.0,0.392,0.075,0.0995,0.095,0.066,0.107,0.059,0.1065
2453,25112627.0,0.3915,0.075,0.0995,0.095,0.066,0.1075,0.059,0.1065
2454,25123595.0,0.391,0.075,0.1,0.095,0.066,0.1075,0.059,0.1065
2455,25128128.0,0.391,0.075,0.1,0.095,0.066,0.1075,0.059,0.1065
2456,25131712.0,0.388,0.075,0.1,0.098,0.066,0.1075,0.059,0.1065
2457,25132509.0,0.3885,0.075,0.0995,0.098,0.066,0.1075,0.059,0.1065
2458,25160064.0,0.389,0.075,0.0995,0.098,0.066,0.1075,0.059,0.106
2459,25190415.0,0.3895,0.075,0.0995,0.098,0.066,0.107,0.059,0.106
2460,25206323.0,0.3905,0.075,0.0995,0.098,0.066,0.107,0.059,0.105
2461,25214898.0,0.3905,0.075,0.103,0.098,0.066,0.107,0.059,0.1015
2462,25217226.0,0.3905,0.075,0.108,0.098,0.066,0.107,0.059,0.0965
2463,25220625.0,0.3905,0.075,0.108,0.098,0.066,0.107,0.059,0.0965
2464,25220933.0,0.39,0.075,0.108,0.098,0.0665,0.107,0.059,0.0965
2465,25227402.0,0.39,0.075,0.1085,0.098,0.0665,0.107,0.059,0.096
2466,25239200.0,0.39,0.075,0.1085,0.095,0.0695,0.107,0.059,0.096
2467,25240435.0,0.3885,0.0765,0.1085,0.095,0.0695,0.107,0.059,0.096
2468,25269196.0,0.3885,0.0765,0.1085,0.095,0.0695,0.107,0.059,0.096
2469,25274458.0,0.3885,0.0765,0.107,0.095,0.071,0.107,0.059,0.096
2470,25293691.0,0.3885,0.0765,0.107,0.095,0.071,0.107,0.059,0.096
2471,25309136.0,0.391,0.0765,0.107,0.095,0.071,0.1045,0.059,0.096
2472,25316602.0,0.3925,0.0765,0.107,0.095,0.0695,0.1045,0.059,0.096
2473,25321815.0,0.3925,0.0765,0.1085,0.095,0.0695,0.1045,0.059,0.0945
2474,25324915.0,0.3925,0.0765,0.1085,0.091,0.0695,0.1085,0.059,0.0945
2475,25335093.0,0.393,0.0765,0.108,0.091,0.0695,0.1085,0.059,0.0945
2476,25346139.0,0.393,0.0755,0.108,0.091,0.0705,0.1085,0.059,0.0945
2477,25357929.0,0.3925,0.0755,0.108,0.091,0.0705,0.109,0.059,0.0945
2478,25361088.0,0.3925,0.0755,0.108,0.091,0.0705,0.109,0.059,0.0945
2479,25365642.0,0.3915,0.0755,0.108,0.091,0.0705,0.109,0.059,0.0955
2480,25396792.0,0.3915,0.0735,0.108,0.091,0.0705,0.109,0.061,0.0955
2481,25401086.0,0.3915,0.0735,0.108,0.091,0.0705,0.109,0.061,0.0955
2482,25412933.0,0.391,0.0735,0.108,0.0915,0.0705,0.109,0.061,0.0955
2483,25424729.0,0.3995,0.0735,0.108,0.0915,0.0705,0.109,0.0525,0.0955
2484,25427161.0,0.394,0.0735,0.108,0.097,0.0705,0.109,0.0525,0.0955
2485,25430714.0,0.3935,0.0735,0.108,0.097,0.071,0.109,0.0525,0.0955
2486,25464251.0,0.394,0.0735,0.1075,0.097,0.071,0.109,0.0525,0.0955
2487,25477823.0,0.394,0.0735,0.1075,0.097,0.071,0.109,0.0525,0.0955
2488,25483865.0,0.394,0.0735,0.1075,0.097,0.071,0.11,0.0515,0.0955
2489,25491533.0,0.3945,0.0735,0.1075,0.0965,0.071,0.11,0.0515,0.0955
2490,25507306.0,0.394,0.0735,0.1075,0.0965,0.071,0.11,0.052,0.0955
2491,25511642.0,0.393,0.0735,0.1075,0.0965,0.071,0.111,0.052,0.0955
2492,25517234.0,0.397,0.0735,0.1035,0.0965,0.071,0.111,0.052,0.0955
2493,25525914.0,0.3955,0.0735,0.1035,0.0965,0.071,0.111,0.0535,0.0955
2494,25545862.0,0.397,0.0735,0.1035,0.0965,0.071,0.111,0.0535,0.094
2495,25577162.0,0.397,0.0735,0.1025,0.0965,0.071,0.112,0.0535,0.094
2496,25577831.0,0.397,0.0735,0.1025,0.0965,0.071,0.105,0.0535,0.101
2497,25587962.0,0.3965,0.0735,0.103,0.0965,0.071,0.105,0.0535,0.101
2498,25595805.0,0.3955,0.0735,0.103,0.0965,0.071,0.105,0.0545,0.101
2499,25600805.0,0.3955,0.0735,0.103,0.0965,0.071,0.105,0.0545,0.101
2500,25607005.0,0.395,0.0735,0.103,0.097,0.071,0.105,0.0545,0.101
2501,25627490.0,0.3945,0.0735,0.103,0.0975,0.071,0.105,0.0545,0.101
2502,25640699.0,0.394,0.0735,0.103,0.0975,0.071,0.1055,0.0545,0.101
2503,25645546.0,0.3945,0.0735,0.103,0.0975,0.071,0.1055,0.0545,0.1005
2504,25646030.0,0.3945,0.0735,0.103,0.0975,0.071,0.1055,0.0545,0.1005
2505,25648852.0,0.396,0.0735,0.103,0.0975,0.071,0.1055,0.0545,0.099
2506,25650184.0,0.398,0.0735,0.103,0.0975,0.069,0.1055,0.0545,0.099
2507,25651776.0,0.3975,0.0735,0.103,0.098,0.069,0.1055,0.0545,0.099
2508,25665825.0,0.3975,0.0735,0.103,0.098,0.0655,0.1055,0.0545,0.1025
2509,25667534.0,0.398,0.0735,0.103,0.0975,0.0655,0.1055,0.0545,0.1025
2510,25684198.0,0.398,0.0735,0.103,0.0975,0.0655,0.1055,0.0545,0.1025
2511,25707950.0,0.398,0.0735,0.103,0.097,0.0655,0.1055,0.055,0.1025
2512,25713424.0,0.4085,0.0735,0.0925,0.097,0.0655,0.1055,0.055,0.1025
2513,25718687.0,0.408,0.0735,0.0925,0.097,0.0655,0.1055,0.055,0.103
2514,25720227.0,0.408,0.0735,0.0925,0.097,0.0655,0.1055,0.055,0.103
2515,25722198.0,0.4095,0.0735,0.091,0.097,0.0655,0.1055,0.055,0.103
2516,25730172.0,0.4095,0.0735,0.091,0.097,0.063,0.1055,0.0575,0.103
2517,25741334.0,0.41,0.0735,0.0905,0.097,0.063,0.1055,0.0575,0.103
2518,25743953.0,0.41,0.0725,0.0905,0.097,0.063,0.1055,0.0585,0.103
2519,25754635.0,0.411,0.0725,0.0905,0.097,0.063,0.1045,0.0585,0.103
2520,25758669.0,0.411,0.0725,0.0905,0.097,0.063,0.1045,0.0585,0.103
2521,25783042.0,0.411,0.0725,0.0905,0.097,0.063,0.1045,0.0585,0.103
2522,25783752.0,0.4105,0.073,0.0905,0.097,0.063,0.1045,0.0585,0.103
2523,25792812.0,0.4115,0.073,0.0905,0.097,0.063,0.1045,0.0585,0.102
2524,25793123.0,0.4105,0.073,0.0915,0.097,0.063,0.1045,0.0585,0.102
2525,25798449.0,0.4105,0.073,0.0915,0.097,0.064,0.1045,0.0585,0.101
2526,25804953.0,0.4105,0.074,0.0915,0.097,0.064,0.1035,0.0585,0.101
2527,25817739.0,0.4105,0.083,0.0915,0.088,0.064,0.1035,0.0585,0.101
2528,25818236.0,0.414,0.083,0.0915,0.088,0.0605,0.1035,0.0585,0.101
2529,25829262.0,0.4125,0.083,0.0915,0.088,0.0605,0.1035,0.0585,0.1025
2530,25838247.0,0.412,0.083,0.0915,0.088,0.061,0.1035,0.0585,0.1025
2531,25843606.0,0.4125,0.083,0.0915,0.088,0.061,0.1035,0.0585,0.102
2532,25858836.0,0.412,0.083,0.0915,0.088,0.061,0.1035,0.0585,0.1025
2533,25888801.0,0.4125,0.083,0.091,0.088,0.061,0.1035,0.0585,0.1025
2534,25918055.0,0.412,0.083,0.0915,0.088,0.061,0.1035,0.0585,0.1025
2535,25918755.0,0.4135,0.083,0.0915,0.0865,0.061,0.1035,0.0585,0.1025
2536,25920339.0,0.4155,0.083,0.0915,0.0865,0.061,0.1015,0.0585,0.1025
2537,25920957.0,0.407,0.0915,0.0915,0.0865,0.061,0.1015,0.0585,0.1025
2538,25921432.0,0.407,0.092,0.0915,0.0865,0.061,0.1015,0.0585,0.102
2539,25932329.0,0.404,0.095,0.0915,0.0865,0.061,0.1015,0.0585,0.102
2540,25936197.0,0.404,0.095,0.0915,0.0865,0.061,0.1015,0.0585,0.102
2541,25937380.0,0.4035,0.095,0.0915,0.0865,0.061,0.1015,0.0585,0.1025
2542,25945322.0,0.403,0.095,0.0915,0.0865,0.061,0.1015,0.0585,0.103
2543,25959119.0,0.4035,0.095,0.0915,0.0865,0.061,0.1015,0.058,0.103
2544,25968476.0,0.403,0.095,0.0915,0.0865,0.061,0.102,0.058,0.103
2545,26008440.0,0.403,0.095,0.0895,0.0885,0.061,0.102,0.058,0.103
2546,26015730.0,0.403,0.095,0.0895,0.0885,0.061,0.102,0.058,0.103
2547,26030778.0,0.4035,0.095,0.089,0.0885,0.061,0.102,0.058,0.103
2548,26039703.0,0.403,0.095,0.0895,0.0885,0.061,0.102,0.058,0.103
2549,26043358.0,0.403,0.0955,0.0895,0.0885,0.061,0.1015,0.058,0.103
2550,26065780.0,0.403,0.097,0.0895,0.087,0.061,0.1015,0.058,0.103
2551,26103375.0,0.4025,0.097,0.0895,0.087,0.061,0.102,0.058,0.103
2552,26103658.0,0.4005,0.097,0.0895,0.087,0.061,0.104,0.058,0.103
2553,26114956.0,0.403,0.097,0.0895,0.087,0.0585,0.104,0.058,0.103
2554,26136789.0,0.4005,0.097,0.0895,0.087,0.0585,0.1065,0.058,0.103
2555,26168324.0,0.4,0.097,0.0895,0.087,0.0585,0.1065,0.058,0.1035
2556,26175461.0,0.4,0.097,0.0895,0.087,0.052,0.1065,0.058,0.11
2557,26176107.0,0.4,0.097,0.0895,0.087,0.052,0.1085,0.058,0.108
2558,26182766.0,0.4,0.097,0.0895,0.087,0.052,0.1085,0.058,0.108
2559,26256746.0,0.4,0.097,0.0895,0.087,0.0535,0.107,0.058,0.108
2560,26258447.0,0.4,0.097,0.0895,0.087,0.0535,0.107,0.058,0.108
2561,26260208.0,0.3905,0.097,0.0895,0.087,0.0535,0.1165,0.058,0.108
2562,26272710.0,0.3915,0.097,0.0895,0.087,0.0535,0.1155,0.058,0.108
2563,26279055.0,0.3915,0.097,0.0895,0.087,0.0535,0.1155,0.058,0.108
2564,26289385.0,0.3915,0.097,0.0895,0.0865,0.0535,0.116,0.058,0.108
2565,26316362.0,0.3925,0.097,0.0895,0.0865,0.0535,0.115,0.058,0.108
2566,26316800.0,0.393,0.097,0.0895,0.086,0.0535,0.115,0.058,0.108
2567,26321952.0,0.393,0.0975,0.089,0.086,0.0535,0.115,0.058,0.108
2568,26323822.0,0.393,0.0975,0.091,0.084,0.0535,0.115,0.058,0.108
2569,26330716.0,0.3925,0.0975,0.091,0.084,0.0535,0.115,0.058,0.1085
2570,26330956.0,0.393,0.0975,0.0905,0.084,0.0535,0.115,0.058,0.1085
2571,26334305.0,0.394,0.0975,0.0905,0.084,0.0535,0.114,0.058,0.1085
2572,26344126.0,0.3935,0.098,0.0905,0.084,0.0535,0.114,0.058,0.1085
2573,26358300.0,0.396,0.098,0.0905,0.084,0.0535,0.1115,0.058,0.1085
2574,26377526.0,0.396,0.098,0.0905,0.084,0.0535,0.1115,0.0575,0.109
2575,26391877.0,0.396,0.098,0.0905,0.084,0.0535,0.1115,0.0575,0.109
2576,26408277.0,0.392,0.098,0.0905,0.084,0.0535,0.1115,0.0575,0.113
2577,26421990.0,0.392,0.0975,0.0905,0.084,0.0535,0.1115,0.0575,0.1135
2578,26424292.0,0.392,0.0975,0.0905,0.0865,0.0535,0.109,0.0575,0.1135
2579,26450257.0,0.393,0.0975,0.0905,0.0865,0.0535,0.109,0.0565,0.1135
2580,26483998.0,0.392,0.0975,0.0905,0.0865,0.0535,0.11,0.0565,0.1135
2581,26500221.0,0.395,0.0975,0.0905,0.0835,0.0535,0.11,0.0565,0.1135
2582,26503653.0,0.395,0.0975,0.065,0.0835,0.0535,0.1355,0.0565,0.1135
2583,26503680.0,0.3945,0.0975,0.065,0.0835,0.0535,0.136,0.0565,0.1135
2584,26504668.0,0.3945,0.0975,0.065,0.0835,0.0535,0.1355,0.0565,0.114
2585,26519482.0,0.394,0.0975,0.0655,0.0835,0.0535,0.1355,0.0565,0.114
2586,26535035.0,0.394,0.0975,0.0655,0.0835,0.0535,0.1355,0.0565,0.114
2587,26537878.0,0.3935,0.0975,0.0655,0.0835,0.0535,0.1355,0.057,0.114
2588,26540042.0,0.3935,0.0975,0.0655,0.0835,0.0535,0.1355,0.057,0.114
2589,26542265.0,0.393,0.0975,0.0655,0.084,0.0535,0.1355,0.057,0.114
2590,26546734.0,0.393,0.0975,0.0655,0.084,0.0535,0.1355,0.0585,0.1125
2591,26551938.0,0.393,0.0975,0.0655,0.083,0.0535,0.1355,0.0595,0.1125
2592,26560167.0,0.393,0.0975,0.0655,0.083,0.0535,0.1355,0.0595,0.1125
